client_id	path	audio	sentence	up_votes	down_votes	age	gender	accents	locale	segment
149	clips/liepa_1490203723.wav	clips/liepa_1490203723.wav	tačiau dėl intensyvios brakonierių medžiojusių raganosius dėl jų ragų _ikvepimas veiklos _pauze per amžių sunaikinta didžioji dalis jų populiacijos	0	0	twenties	female		lt	
149	clips/liepa_1490203724.wav	clips/liepa_1490203724.wav	du tūkstančiai ketvirtųjų metų apskaičiavimais juodųjų raganosių liko tik du su puse tūkstančio	0	0	twenties	female		lt	
149	clips/liepa_1490203725.wav	clips/liepa_1490203725.wav	nors dvidešimtojo amžiaus pradžioje jų būta per septyniasdešim tūkstančiu	0	0	twenties	female		lt	
149	clips/liepa_1490203726.wav	clips/liepa_1490203726.wav	banginiai _pauze žinduolių būrys visiškai prisitaikęs gyvenimui vandenyje	0	0	twenties	female		lt	
149	clips/liepa_1490203727.wav	clips/liepa_1490203727.wav	buitinėje kalboje banginiais vadinami visi šio būrio atstovai _pauze išskyrus delfinus ir jūrų kiaules	0	0	twenties	female		lt	
149	clips/liepa_1490203728.wav	clips/liepa_1490203728.wav	išskiriami du pobūriai	0	0	twenties	female		lt	
149	clips/liepa_1490203729.wav	clips/liepa_1490203729.wav	ūsuotieji banginiai minta planktonu moliuskais ir kitais bestuburiais	0	0	twenties	female		lt	
149	clips/liepa_1490203730.wav	clips/liepa_1490203730.wav	dantytieji banginiai yra plėšrūs minta žuvimis kitais banginiais ir ruoniais	0	0	twenties	female		lt	
149	clips/liepa_1490203731.wav	clips/liepa_1490203731.wav	visi banginiai gyvena jūroje išskyrus kelias upinių delfinų rūšis	0	0	twenties	female		lt	
149	clips/liepa_1490203732.wav	clips/liepa_1490203732.wav	į vandenį šio būrio žinduolių grupė persikėlė maždaug _pauze prieš penkiasdešim milijonų metu	0	0	twenties	female		lt	
149	clips/liepa_1490203733.wav	clips/liepa_1490203733.wav	dėl aplinkos teršimo žvejybos ir pramoninės banginių medžioklės _ikvepimas daugelio banginių rūšių populiacijos yra ženkliai sumažėjusios	0	0	twenties	female		lt	
149	clips/liepa_1490203734.wav	clips/liepa_1490203734.wav	kartu su sirenomis banginiai yra vieninteliai visiškai gyvenimui vandenyje prisitaikę žinduoliai	0	0	twenties	female		lt	
149	clips/liepa_1490203735.wav	clips/liepa_1490203735.wav	patekę į sausumą banginiai neišgyvena	0	0	twenties	female		lt	
149	clips/liepa_1490203736.wav	clips/liepa_1490203736.wav	išmesti į krantą greitai žūsta _pauze sugniuždami nuo savo svorio _pauze arba dėl šiluminio smūgio dėl savo geros šilumos izoliacijos	0	0	twenties	female		lt	
149	clips/liepa_1490203737.wav	clips/liepa_1490203737.wav	dėl prisitaikymo gyventi vandenyje šio būrio atstovai patyrė ženklių visų organų pakitimų	0	0	twenties	female		lt	
149	clips/liepa_1490203738.wav	clips/liepa_1490203738.wav	tačiau kvėpuoja oru ir turi plaučius _ikvepimas turi ypač galingą keturių kamerų širdį _pauze yra šiltakraujai jaunikliai gimsta pilnai išsivystę	0	0	twenties	female		lt	
149	clips/liepa_1490203739.wav	clips/liepa_1490203739.wav	kad neprigertų banginiukas jis _pauze gimsta uodega į prieki	0	0	twenties	female		lt	
149	clips/liepa_1490203740.wav	clips/liepa_1490203740.wav	banginiams priklauso didžiausi kada nors Žemėje gyvenę gyvūnai _tyla trisdešim trijų metrų ilgio ir iki dviejų šimtų tonų _pauze svorio mėlynieji banginiai	0	0	twenties	female		lt	
149	clips/liepa_1490203741.wav	clips/liepa_1490203741.wav	kašalotai yra didžiausi plėšrieji žemės gyvūnai	0	0	twenties	female		lt	
149	clips/liepa_1490203742.wav	clips/liepa_1490203742.wav	tuo tarpu mažiausios banginio rūšys _pauze yra iki vienos su puse metrų ilgio	0	0	twenties	female		lt	
149	clips/liepa_1490203743.wav	clips/liepa_1490203743.wav	banginiai pasižymi žinduoliams nebūdingu ilgaamžiškumu	0	0	twenties	female		lt	
149	clips/liepa_1490203744.wav	clips/liepa_1490203744.wav	kai kurios rūšys _pauze kaip grenlandiniai banginiai pasiekia dviejų šimtų metu amžiu	0	0	twenties	female		lt	
149	clips/liepa_1490203745.wav	clips/liepa_1490203745.wav	banginiai puikiai nardo ir priklausomai nuo rūšies gali išbūti po vandeniu nuo keleto minučių iki dviejų valandų	0	0	twenties	female		lt	
149	clips/liepa_1490203746.wav	clips/liepa_1490203746.wav	ką tik gimę jaunikliai būna labai dideli ir iškart ima plaukioti	0	0	twenties	female		lt	
149	clips/liepa_1490203747.wav	clips/liepa_1490203747.wav	paplitę visose jūrose tačiau didžiausios rūšys paplitusios daugiausia ašigalių srityse	0	0	twenties	female		lt	
149	clips/liepa_1490203748.wav	clips/liepa_1490203748.wav	Lietuvoje prie Baltijos jūros krantų pasitaiko paprastoji jūrų kiaulė ir baltasis delfinas	0	0	twenties	female		lt	
150	clips/liepa_1501203901.wav	clips/liepa_1501203901.wav	restoranas _tyla maitinimo įstaiga _pauze kuri pagal užsakymą gamina ir parduoda maisto patiekalus _pauze skirtus suvalgyti vietoj	0	0	twenties	male		lt	
150	clips/liepa_1501203902.wav	clips/liepa_1501203902.wav	tačiau kai kurie restoranai gamina maistą išsinešimui _pauze ar turi maisto pristatymo pagal užsakymą paslaugą	0	0	twenties	male		lt	
150	clips/liepa_1501203903.wav	clips/liepa_1501203903.wav	restoranais taip pat vadinamos stambesnių įmonių dalys	0	0	twenties	male		lt	
150	clips/liepa_1501203904.wav	clips/liepa_1501203904.wav	pavyzdžiui viešbučio restoranas dažnai yra viešbučio padalinys skirtas viešbučio gyventojams _ikvepimas maitinti ir kartu padidinti viešbučio pajamas	0	0	twenties	male		lt	
150	clips/liepa_1501203905.wav	clips/liepa_1501203905.wav	vakarų Europoje nuo antikos laikų žinomos užeigos ir tavernos bet jos paprastai _pauze aptarnaudavo keliautojus	0	0	twenties	male		lt	
150	clips/liepa_1501203906.wav	clips/liepa_1501203906.wav	restoranai kaip maitinimo įmonės kurios gamina svečių užsakytus patiekal _tyla atsirado tik aštuonioliktame amžiuje	0	0	twenties	male		lt	
150	clips/liepa_1501203907.wav	clips/liepa_1501203907.wav	pagal Gineso rekordų knygą seniausias tebeveikiantis restoranas yra Ispanijoje	0	0	twenties	male		lt	
150	clips/liepa_1501203908.wav	clips/liepa_1501203908.wav	žodis restoranas atsirado šešioliktame amžiuj	0	0	twenties	male		lt	
150	clips/liepa_1501203909.wav	clips/liepa_1501203909.wav	tuomet jis reiškė maistą kuris atstato jėgas	0	0	twenties	male		lt	
150	clips/liepa_1501203910.wav	clips/liepa_1501203910.wav	taip tada vadino tirštą prieskoniais pagardintą sriubą	0	0	twenties	male		lt	
150	clips/liepa_1501203911.wav	clips/liepa_1501203911.wav	pirmas klasikinis restoranas įkurtas Paryžiuj	0	0	twenties	male		lt	
150	clips/liepa_1501203912.wav	clips/liepa_1501203912.wav	tokiame restorane lankytojai sėdi prie atskirų stalų gauna patiekalus atskiruose induose maistą renkasi iš valgiaraščių _ikvepimas o restoranas turi nurodytas darbo valandas	0	0	twenties	male		lt	
150	clips/liepa_1501203913.wav	clips/liepa_1501203913.wav	šio restorano įkūrėjas buo žinomiausias to meto kulinarijos rašytojas ir gastronomijos autoritetas	0	0	twenties	male		lt	
150	clips/liepa_1501203914.wav	clips/liepa_1501203914.wav	restoranai tapo įprasti po didžiosios Prancūzijos revoliucijos dėl kurios aristokratai buo priversti bėgti _pauze ir paliko be darbo tarnus	0	0	twenties	male		lt	
150	clips/liepa_1501203915.wav	clips/liepa_1501203915.wav	dauguma tarnų gebėjusių gaminti puikų maistą liko be darbo tuo tarpu į Paryžių atvyko nemažai provincialų neturėjusių kur valgyti	0	0	twenties	male		lt	
150	clips/liepa_1501203916.wav	clips/liepa_1501203916.wav	restoranai buo patogus problemos sprendimas tiek vieniems tiek kitiems	0	0	twenties	male		lt	
150	clips/liepa_1501203917.wav	clips/liepa_1501203917.wav	taip gimė Prancūzijos restoranų tradicija	0	0	twenties	male		lt	
150	clips/liepa_1501203918.wav	clips/liepa_1501203918.wav	restoranai ėmė plisti visame pasaulyje	0	0	twenties	male		lt	
150	clips/liepa_1501203919.wav	clips/liepa_1501203919.wav	daugelis restoranu patiekalus vis dar teikdavo ant stalo dideliuose induose _ikvepimas iš kur valgytojai įsidėdavo patys	0	0	twenties	male		lt	
150	clips/liepa_1501203920.wav	clips/liepa_1501203920.wav	tai lankytojus versdavo greičiau valgyti	0	0	twenties	male		lt	
150	clips/liepa_1501203921.wav	clips/liepa_1501203921.wav	kitas aptarnavimo stilius kai padavėjai atneša lėkštes su patiekalais o valgytojai įsideda patys	0	0	twenties	male		lt	
150	clips/liepa_1501203922.wav	clips/liepa_1501203922.wav	trečias aptarnavimo stilius kai patiekalai _pauze atnešami valgytojams sudėti _pauze užsakytomis porcijom	0	0	twenties	male		lt	
150	clips/liepa_1501203923.wav	clips/liepa_1501203923.wav	viduramžių musulmonų pasaulyje restoranai atsirado maždaug tuo pačiu metu kaip _pauze ir Kinijoje	0	0	twenties	male		lt	
150	clips/liepa_1501203924.wav	clips/liepa_1501203924.wav	restoranai kuriuose lankytojai galėdavo užsisakyti patiekalus pagaminimui jau minimi dešimtojo amžiaus pabaigoje	0	0	twenties	male		lt	
150	clips/liepa_1501203925.wav	clips/liepa_1501203925.wav	musulmonų Ispanijos restoranuose buo maitinama _pauze patiekiant tris patiekalus	0	0	twenties	male		lt	
150	clips/liepa_1501203926.wav	clips/liepa_1501203926.wav	buo tvirtinama kad maistą reikia pateikti trimis sykiais _tyla pradžioje sriuba po to _tyla pagrindinis patiekalas ir galop _tyla desertas	0	0	twenties	male		lt	
150	clips/liepa_1501204001.wav	clips/liepa_1501204001.wav	kulinarinė tradicija _tyla maisto gaminimo tradicijų visuma būdinga tam tikram regionui ar tam tikrai žmonių grupei	0	0	twenties	male		lt	
150	clips/liepa_1501204002.wav	clips/liepa_1501204002.wav	ji tampa svarbia kultūros ir tapatybės dalimi panašiai kaip ir nacionaliniai rūbai nacionalinė vėliava _pauze ir kiti simboliai	0	0	twenties	male		lt	
150	clips/liepa_1501204003.wav	clips/liepa_1501204003.wav	pasaulio virtu įvairovė susiformavo dėl kelių priežasčių	0	0	twenties	male		lt	
150	clips/liepa_1501204004.wav	clips/liepa_1501204004.wav	pirmiausia tai lėmė skirtingos gamtinės sąlygos	0	0	twenties	male		lt	
150	clips/liepa_1501204005.wav	clips/liepa_1501204005.wav	skirtingose vietose buo prijaukintos skirtingos žemės ūkio kultūros kas nulėmė skirtingus naudojamus maisto produktus	0	0	twenties	male		lt	
150	clips/liepa_1501204006.wav	clips/liepa_1501204006.wav	skyrėsi ir gaminimo prietaisai _pauze kas lėmė skirtingas maisto apdorojimo tradicijas	0	0	twenties	male		lt	
150	clips/liepa_1501204007.wav	clips/liepa_1501204007.wav	skyrėsi ir mitybos poreikiai	0	0	twenties	male		lt	
150	clips/liepa_1501204008.wav	clips/liepa_1501204008.wav	kita priežastis _tyla skirtingos kultūrinės ir religinės sąlygos	0	0	twenties	male		lt	
150	clips/liepa_1501204009.wav	clips/liepa_1501204009.wav	daugelyje pasaulio kultūrų yra uždrausta kiauliena kitur nevalgomi grybai	0	0	twenties	male		lt	
150	clips/liepa_1501204010.wav	clips/liepa_1501204010.wav	pasaulio virtuves gali _pauze apibūdinti keletas svarbiausių kriterij	0	0	twenties	male		lt	
150	clips/liepa_1501204011.wav	clips/liepa_1501204011.wav	tai _pauze naudojami produktai jų apdorojimo principai svarbiausi patiekalai kulinarijos filosofija stalo etiketas	0	0	twenties	male		lt	
150	clips/liepa_1501204012.wav	clips/liepa_1501204012.wav	nepaisant regioninių skirtumų viso pasaulio žmonės turi gauti gana vienodas maisto medžiagas	0	0	twenties	male		lt	
150	clips/liepa_1501204013.wav	clips/liepa_1501204013.wav	tik skirtingose tradicijose ši problema išsprendžiama gana skirtingai	0	0	twenties	male		lt	
150	clips/liepa_1501204014.wav	clips/liepa_1501204014.wav	svarbiausi maisto medžiagų šaltiniai yra šie	0	0	twenties	male		lt	
150	clips/liepa_1501204015.wav	clips/liepa_1501204015.wav	angliavandenių ir ląstelienos šaltiniai _tyla svarbiausi maisto produktai be kurių neįsivaizduojamas žmogaus gyvenimas	0	0	twenties	male		lt	
150	clips/liepa_1501204016.wav	clips/liepa_1501204016.wav	jie teikia pagrindinę energiją	0	0	twenties	male		lt	
150	clips/liepa_1501204017.wav	clips/liepa_1501204017.wav	beveik visose pasaulio kultūrose angliavandenių šaltinis yra augalinės kilmės produktai	0	0	twenties	male		lt	
150	clips/liepa_1501204018.wav	clips/liepa_1501204018.wav	jų vartojimo įvairovę galima būtų skirstyti į šias grupes _tyla virti sveiki ar smulkinti grūdai kepta ar virta grūdų miltų tešla šakniavaisių produktai miltingi vaisiai	0	0	twenties	male		lt	
150	clips/liepa_1501204019.wav	clips/liepa_1501204019.wav	tai košės virti ryžiai duona blynai makaronai lakštiniai bulvės bananai ir kita	0	0	twenties	male		lt	
150	clips/liepa_1501204020.wav	clips/liepa_1501204020.wav	baltymų šaltiniai _tyla antroji pagal svarbumą maisto produktų grupė	0	0	twenties	male		lt	
150	clips/liepa_1501204021.wav	clips/liepa_1501204021.wav	daugelyje kultūrų ypač svarbu baltymų šaltiniu _pauze tampa gyvulinės kilmės produktai	0	0	twenties	male		lt	
150	clips/liepa_1501204022.wav	clips/liepa_1501204022.wav	svarbiausios baltyminių produktų grupės yra šios	0	0	twenties	male		lt	
150	clips/liepa_1501204023.wav	clips/liepa_1501204023.wav	mėsa _tyla jautiena kiauliena paukštiena aviena ožkiena _tyla yra labiausiai paplitusios	0	0	twenties	male		lt	
150	clips/liepa_1501204024.wav	clips/liepa_1501204024.wav	tačiau lokaliai vartojamos ir retesnė _tyla arkliena šuniena kupranugario kengūros krokodilo banginio mėsa	0	0	twenties	male		lt	
150	clips/liepa_1501204025.wav	clips/liepa_1501204025.wav	žuvis ir jūros gėrybės prieinamos jūrų upių ežerų pakrančių tautoms	0	0	twenties	male		lt	
150	clips/liepa_1501204026.wav	clips/liepa_1501204026.wav	pieno produktai _tyla šviežias įvairių naminių gyvulių pienas ir iš jo pagaminti produktai _tyla sviestas grietinė rūgpienis varškė sūris	0	0	twenties	male		lt	
150	clips/liepa_1501204027.wav	clips/liepa_1501204027.wav	vabzdžiai _tyla daugybė pasaulio virtuvių pripažįsta vabzdžius kaip svarbų mitybos šaltinį	0	0	twenties	male		lt	
150	clips/liepa_1501204028.wav	clips/liepa_1501204028.wav	viena kulinarinių tradicijų laikanti vabzdžius tabu _pauze yra vakarų virtuvės	0	0	twenties	male		lt	
150	clips/liepa_1501204029.wav	clips/liepa_1501204029.wav	dažniausiai vartojami maistui vabzdžiai yra svirpliai skruzdėlės	0	0	twenties	male		lt	
150	clips/liepa_1501204030.wav	clips/liepa_1501204030.wav	ankštiniai _tyla svarbiausias _pauze augalinis baltymų šaltinis	0	0	twenties	male		lt	
150	clips/liepa_1501204031.wav	clips/liepa_1501204031.wav	bene visiškai pakeičiantis gyvulinius produktus yra soja ir sojos produktai	0	0	twenties	male		lt	
150	clips/liepa_1501204032.wav	clips/liepa_1501204032.wav	daugelyje kultūrų taip pat vartojami žirniai pupos pupelės žemės riešutai	0	0	twenties	male		lt	
150	clips/liepa_1501204033.wav	clips/liepa_1501204033.wav	riebalų šaltiniai _tyla būna gyvulinės ir augalinės kilmės	0	0	twenties	male		lt	
150	clips/liepa_1501204034.wav	clips/liepa_1501204034.wav	augalinės kilmės riebalai _tyla aliejai spaudžiami iš rapsų alyvougių saulėgrąžų sezamų aliejinių palmių sėmenų kanapių	0	0	twenties	male		lt	
150	clips/liepa_1501204035.wav	clips/liepa_1501204035.wav	iš gyvūnų gaunami taukai taip pat iš pieno gaminamas sviestas	0	0	twenties	male		lt	
150	clips/liepa_1501204036.wav	clips/liepa_1501204036.wav	vitaminų ir mineralinių medžiagų šaltiniai _tyla būtini visose pasaulio kultūrose	0	0	twenties	male		lt	
150	clips/liepa_1501204037.wav	clips/liepa_1501204037.wav	jų įvairovė didžiulė	0	0	twenties	male		lt	
150	clips/liepa_1501204038.wav	clips/liepa_1501204038.wav	dažnai vaisiai ir daržovės yra kultūriniai augalai	0	0	twenties	male		lt	
150	clips/liepa_1501204039.wav	clips/liepa_1501204039.wav	beveik visose virtuvėse nemaža dalimi naudojami ir laukiniai augalai tokie kaip grybai laukinės uogos _tyla augalų šaknys lapai	0	0	twenties	male		lt	
150	clips/liepa_1501204040.wav	clips/liepa_1501204040.wav	kai kuriose kultūrose svarbus šios grupės produktas yra jūržolės	0	0	twenties	male		lt	
150	clips/liepa_1501204041.wav	clips/liepa_1501204041.wav	prieskoniai _tyla _ikvepimas gausi produktų grupė skirta _pauze pagardinti valgį	0	0	twenties	male		lt	
150	clips/liepa_1501204042.wav	clips/liepa_1501204042.wav	visame pasauly naudojamas vienintelis prieskonis _tyla druska	0	0	twenties	male		lt	
150	clips/liepa_1501204043.wav	clips/liepa_1501204043.wav	visą kitą lemia regioninė įvairovė	0	0	twenties	male		lt	
152	clips/liepa_1520203801.wav	clips/liepa_1520203801.wav	iki šiol banginių elgesys yra mažai suprantamas	0	0	twenties	female		lt	
152	clips/liepa_1520203802.wav	clips/liepa_1520203802.wav	pagrindinė priežastis yra ta jog nepaprastai sudėtinga studijuoti gyvūnus _ikvepimas kurie daugiausia laiko praleidžia giliai vandenyje dažnai toli nuo žemės	0	0	twenties	female		lt	
152	clips/liepa_1520203803.wav	clips/liepa_1520203803.wav	tačiau padedant šiuolaikinėms technologijoms pradedama atskleisti kai kurias šių gyvūnuu _pauze gyvenimo paslaptis	0	0	twenties	female		lt	
152	clips/liepa_1520203804.wav	clips/liepa_1520203804.wav	šokimas iš vandens kai banginiai kartais su didele jėga išnyra iš vandens _ikvepimas ir vėl krinta atgal vienintelė galimybė pamatyti visą bangini	0	0	twenties	female		lt	
152	clips/liepa_1520203805.wav	clips/liepa_1520203805.wav	pastebėta kad kai vienas banginis nors kartą iššoka iš vandens _ikvepimas kiti dažniausiai pradeda daryti tą patį	0	0	twenties	female		lt	
152	clips/liepa_1520203806.wav	clips/liepa_1520203806.wav	mokslininkai iškėlė kelias šio elgesio hipotezes	0	0	twenties	female		lt	
152	clips/liepa_1520203807.wav	clips/liepa_1520203807.wav	tai galėtų būti komunikacijos būdas žuvų vai _pauze kymas apsivalymas nuo apnikusių parazitų savo jėgos parodymas _ikvepimas arba paprasčiausiai pasilinksminimas	0	0	twenties	female		lt	
152	clips/liepa_1520203808.wav	clips/liepa_1520203808.wav	vandens pūtimas _pauze kvėpavimas staigiai įkvėpiant ir iškvėpiant orą	0	0	twenties	female		lt	
152	clips/liepa_1520203809.wav	clips/liepa_1520203809.wav	taip atsiranda vandens lašelių debesys virš barnginiu galvos	0	0	twenties	female		lt	
152	clips/liepa_1520203810.wav	clips/liepa_1520203810.wav	kurie susikondensuoja šaltame ore _ikvepimas ir mažas kiekis jūros vandens kuris išeina iš banginio nosies	0	0	twenties	female		lt	
152	clips/liepa_1520203811.wav	clips/liepa_1520203811.wav	prieš neriant į vandens gelmes banginiams patogu iškelti uodegas į orą _tyla nes taip susidaro status kampas	0	0	twenties	female		lt	
152	clips/liepa_1520203812.wav	clips/liepa_1520203812.wav	taip banginių stebėtojai gali pamatyti elegantišką šių gyvūnų uodegos panirimą	0	0	twenties	female		lt	
152	clips/liepa_1520203813.wav	clips/liepa_1520203813.wav	pagal uodegos pelekus yra identifikuojama nemažai banginių rūšių	0	0	twenties	female		lt	
152	clips/liepa_1520203814.wav	clips/liepa_1520203814.wav	todėl toks šių gyvūnų elgesys leidžia mokslininkams rinkti svarbią informacia	0	0	twenties	female		lt	
152	clips/liepa_1520203815.wav	clips/liepa_1520203815.wav	yra du panirimo į vandens variantai _tyla kuomet matomab apatinė peleko pusė ir kuomet ji būna užsilenkusi	0	0	twenties	female		lt	
152	clips/liepa_1520203816.wav	clips/liepa_1520203816.wav	uodegą į orą ir su didžiule _ikvepimas jėga trenkia ją į vandens paviršiu	0	0	twenties	female		lt	
152	clips/liepa_1520203817.wav	clips/liepa_1520203817.wav	tai jis atliek keliolika ar keliasdešim kartų iš eilės	0	0	twenties	female		lt	
152	clips/liepa_1520203818.wav	clips/liepa_1520203818.wav	banginiai tuomet gali būti ir apsivertę ant nugaros	0	0	twenties	female		lt	
152	clips/liepa_1520203819.wav	clips/liepa_1520203819.wav	stebėjimu vadinamas banginio elgesys kuomet jis vertikaliai iškiša galvą į paviršių ir sukiojasiv _pauze devyniasdešimties šimto aštuoniasdešimties laipsnių kampu	0	0	twenties	female		lt	
152	clips/liepa_1520203820.wav	clips/liepa_1520203820.wav	manoma kad taip banginiai dairosi _pauze apsižiūri	0	0	twenties	female		lt	
152	clips/liepa_1520203821.wav	clips/liepa_1520203821.wav	plūduriavimo vandens paviršiuje metu matoma tik dalis banginio nugaros	0	0	twenties	female		lt	
152	clips/liepa_1520203822.wav	clips/liepa_1520203822.wav	manoma kad banginiai nemiega o ilsisi	0	0	twenties	female		lt	
152	clips/liepa_1520203823.wav	clips/liepa_1520203823.wav	miegoti jiems neleidžia nuolatinis galvojimas apie kvėpavimą jei miegotų _pauze uždustu	0	0	twenties	female		lt	
152	clips/liepa_1520203824.wav	clips/liepa_1520203824.wav	tokioe pasyvioje būsenoje dirba tik dalis gyvūno smegenų	0	0	twenties	female		lt	
152	clips/liepa_1520203825.wav	clips/liepa_1520203825.wav	jeigu banginiai išgirsta pro šalį plaukiantį laivą jie seka jį maudosi sukeltose bangose	0	0	twenties	female		lt	
152	clips/liepa_1520203826.wav	clips/liepa_1520203826.wav	atrodo kad dauguma šių žinduolių mėgsta žmonių ruonių _ikvepimas _pauze jūros vėžlių ir kitų jūros gyventojų kompaniją	0	0	twenties	female		lt	
152	clips/liepa_1520203827.wav	clips/liepa_1520203827.wav	jie netgi žaidžia su jūros dumbliais akmenukais ir kitais jūros objektais nešdami juos burnoje arba mėtydami ant savo pele	0	0	twenties	female		lt	
152	clips/liepa_1520203828.wav	clips/liepa_1520203828.wav	ilgą laiką banginiai turėjo didelę ekonominę reikšmę	0	0	twenties	female		lt	
152	clips/liepa_1520203829.wav	clips/liepa_1520203829.wav	viduramžiais banginiai medžioti dėl didelio kiekio mėsos banginio taukų kurie naudoti kaip kuras	0	0	twenties	female		lt	
152	clips/liepa_1520203830.wav	clips/liepa_1520203830.wav	viduramžių pabaigoje į banginių medžioklę išsiruošdavo ištisi laivynai	0	0	twenties	female		lt	
152	clips/liepa_1520203831.wav	clips/liepa_1520203831.wav	dvidešimtame amžiuje banginių paieškai pradėti naudoti radarai ir lėktuvai	0	0	twenties	female		lt	
152	clips/liepa_1520203832.wav	clips/liepa_1520203832.wav	daugiausia banginių medžiokle vertėsi Norvegija	0	0	twenties	female		lt	
152	clips/liepa_1520203833.wav	clips/liepa_1520203833.wav	kiti šios veiklos centrai buo pietų Afrikoje ir Folklando salose	0	0	twenties	female		lt	
152	clips/liepa_1520203834.wav	clips/liepa_1520203834.wav	šiuo metu banginių medžioklė yra draudžiama	0	0	twenties	female		lt	
152	clips/liepa_1520203835.wav	clips/liepa_1520203835.wav	ją tebevykdo tik kelios šalys _pauze Norvegija _pauze Islandija Japonija Grenlandij	0	0	twenties	female		lt	
153	clips/liepa_1531103801.wav	clips/liepa_1531103801.wav	ki šiol banginio elgesys _pauze yra mažai suprantamas	0	0	teens	male		lt	
153	clips/liepa_1531103802.wav	clips/liepa_1531103802.wav	pagrindinė priežastis yra ta jog nepaprastai sudėtinga studijuoti gyvūnus kurie daugiausiai laiko praleidžias giliai vandenyje dažnai toli nuo žemės	0	0	teens	male		lt	
153	clips/liepa_1531103803.wav	clips/liepa_1531103803.wav	tačiau padedant šiuolaikinėms technologijoms pradedama _pauze atskleisti kai kurias šių gyvūnų gyvenimo paslaptis	0	0	teens	male		lt	
153	clips/liepa_1531103804.wav	clips/liepa_1531103804.wav	šokimas iš vandens kai banginiai kartais su didele jėga išnyra iš vandens ir vėl krinta atgal _pauze vienintelė galimybė pamatyti visa banginį	0	0	teens	male		lt	
153	clips/liepa_1531103805.wav	clips/liepa_1531103805.wav	pastebėta kad kai vienas banginis nors kartą iššoka iš vandens kiti dažniausiai pradeda daryti tą pa	0	0	teens	male		lt	
153	clips/liepa_1531103806.wav	clips/liepa_1531103806.wav	mokslininkai iškėlė kelias šio elgesio hipotezes	0	0	teens	male		lt	
153	clips/liepa_1531103807.wav	clips/liepa_1531103807.wav	tai galėtų būti komunikacijos būdas žuvų vaikymas apsivalymas nuo apnikusių parazitų _pauze savo jėgos parodymas arba paprasčiausiai pasilinksminimas	0	0	teens	male		lt	
153	clips/liepa_1531103808.wav	clips/liepa_1531103808.wav	vandens pūtimas _tyla kvėpavimas staigiai įkvėpiant ir iškvėpiant ora	0	0	teens	male		lt	
153	clips/liepa_1531103809.wav	clips/liepa_1531103809.wav	taip atsiranda vandens lašelių debesys virš banginių galvos	0	0	teens	male		lt	
153	clips/liepa_1531103810.wav	clips/liepa_1531103810.wav	tikėtina kad tai vandens garai kurie susikondensuoja šaltame ore _tyla ir mažas kiekis jūros vandens kuris išeina iš banginio nosies	0	0	teens	male		lt	
153	clips/liepa_1531103811.wav	clips/liepa_1531103811.wav	prieš neriant į vandens gelmes banginiams patogu iškelti uodegas į orą nes taip susidaro status kampas	0	0	teens	male		lt	
153	clips/liepa_1531103812.wav	clips/liepa_1531103812.wav	taip banginių stebėtojai gali pamatyti elegantišką šių gyvūnų uodegos panirima	0	0	teens	male		lt	
153	clips/liepa_1531103813.wav	clips/liepa_1531103813.wav	pagal uodegos pelekus yra identifikuojama nemažai banginių rūšių	0	0	teens	male		lt	
153	clips/liepa_1531103814.wav	clips/liepa_1531103814.wav	todėl toks šių gyvūnų elgesys _pauze leidžia mokslininkams rinkti svarbią informacija	0	0	teens	male		lt	
153	clips/liepa_1531103815.wav	clips/liepa_1531103815.wav	yra du panirimo į vandenį variantai _tyla kuomet matoma apatinė peleko pusė ir kuomet ji būna užsilenkus	0	0	teens	male		lt	
153	clips/liepa_1531103816.wav	clips/liepa_1531103816.wav	banginis iškelia uodegą į orą ir su didžiule jėga trenkia ją į vandens paviršiu	0	0	teens	male		lt	
153	clips/liepa_1531103817.wav	clips/liepa_1531103817.wav	tai jis atlieka keliolika ar keliasdešim kartų iš eilės	0	0	teens	male		lt	
153	clips/liepa_1531103818.wav	clips/liepa_1531103818.wav	banginiai tuomet gali būti ir apsivertę ant nugaros	0	0	teens	male		lt	
153	clips/liepa_1531103819.wav	clips/liepa_1531103819.wav	stebėjimu vadinamas banginio elgesys kuomet jis vertikaliai _pauze iškiša galvą į paviršių ir sukiojasi devyniasdešimties šimto aštuoniasdešimties laipsnių kampu	0	0	teens	male		lt	
153	clips/liepa_1531103820.wav	clips/liepa_1531103820.wav	manoma kad taip banginiai dairosi _pauze apsižiūri	0	0	teens	male		lt	
153	clips/liepa_1531103821.wav	clips/liepa_1531103821.wav	plūduriavimop vandens paviršiuje metu matoma tik dalis banginio nugaros	0	0	teens	male		lt	
153	clips/liepa_1531103822.wav	clips/liepa_1531103822.wav	manoma kad banginiai nemiega o _pauze ilsisi	0	0	teens	male		lt	
153	clips/liepa_1531103823.wav	clips/liepa_1531103823.wav	miegoti jiems neleidžia nuolatinis galvojimas apie kvėpavimą _pauze jei miegotų _tyla uždustu	0	0	teens	male		lt	
153	clips/liepa_1531103824.wav	clips/liepa_1531103824.wav	tokioje pasyvioje būsenoje dirba tik dalis gyvūno smegenų	0	0	teens	male		lt	
153	clips/liepa_1531103825.wav	clips/liepa_1531103825.wav	jeigu banginiai išgirsta pro šalį plaukiantį laivą jie seka jį _pauze maudosi sukeltose bangose	0	0	teens	male		lt	
